DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,DB:References,Evidence_code,With_or_from,Aspect_GO_DAG_Abbreviation,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_by,Annotation_extension,Gene_product_form_ID
MGI,MGI:1935147,Arid1a,,GO:0000122,MGI:MGI:5466629|PMID:23129809,IDA,,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,has_regulation_target(MGI:MGI:98737),
MGI,MGI:1935147,Arid1a,,GO:0000790,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20110811,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0000790,MGI:MGI:5466629|PMID:23129809,IDA,,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0001704,MGI:MGI:3789431|PMID:18448678,IMP,MGI:MGI:3796520,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0001843,MGI:MGI:5466629|PMID:23129809,IMP,MGI:MGI:5469314,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130412,MGI,has_participant(EMAPA:16530),
MGI,MGI:1935147,Arid1a,,GO:0003205,MGI:MGI:5466629|PMID:23129809,IMP,MGI:MGI:5469314,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,results_in_development_of(EMAPA:16105),
MGI,MGI:1935147,Arid1a,,GO:0003408,MGI:MGI:5466629|PMID:23129809,IMP,MGI:MGI:5469314,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,has_participant(EMAPA:16674),
MGI,MGI:1935147,Arid1a,,GO:0003677,GO_REF:0000008|MGI:MGI:2154458,ISO,UniProtKB:O14497,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0005515,MGI:MGI:5142369|PMID:11988099,IPI,UniProtKB:O35845,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20190407,IntAct,,
MGI,MGI:1935147,Arid1a,,GO:0005515,MGI:MGI:5499063|PMID:23698369,IPI,UniProtKB:Q3TKT4,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:1935147,Arid1a,,GO:0005515,MGI:MGI:3610843|PMID:16287714,IPI,UniProtKB:O54941|UniProtKB:P97496|UniProtKB:Q3TKT4|UniProtKB:Q9Z0H3,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20101206,MGI,occurs_in(EMAPA:16039),
MGI,MGI:1935147,Arid1a,,GO:0005515,MGI:MGI:5491971|PMID:23540691,IPI,UniProtKB:Q3TKT4,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:1935147,Arid1a,,GO:0005515,MGI:MGI:5578697|PMID:24335282,IPI,UniProtKB:O09106|UniProtKB:P13864|UniProtKB:Q6BDQ2,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20141112,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0005634,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0539,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1935147,Arid1a,,GO:0005654,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20161204,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0006325,MGI:MGI:1934781|PMID:11318604,IPI,UniProtKB:Q6DIC0,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20050323,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0006337,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20110811,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0006338,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20110811,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0006338,MGI:MGI:3789431|PMID:18448678,IMP,MGI:MGI:3796520,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0006344,MGI:MGI:5578697|PMID:24335282,IMP,,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20141112,MGI,occurs_in(CL:0000746),
MGI,MGI:1935147,Arid1a,,GO:0007369,MGI:MGI:3789431|PMID:18448678,IMP,MGI:MGI:3796520,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0007399,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0524,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1935147,Arid1a,,GO:0007566,MGI:MGI:3789431|PMID:18448678,IMP,MGI:MGI:3796520,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0016514,MGI:MGI:1934781|PMID:11318604,IDA,,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20010612,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0016514,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20081009,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0016514,MGI:MGI:3610843|PMID:16287714,IDA,,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20101206,MGI,part_of(EMAPA:16039),
MGI,MGI:1935147,Arid1a,,GO:0016922,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20110811,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0019827,MGI:MGI:3789431|PMID:18448678,IMP,MGI:MGI:3796520,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0030520,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20061117,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0030521,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20061117,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0030900,MGI:MGI:5466629|PMID:23129809,IMP,MGI:MGI:5469314,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,results_in_development_of(EMAPA:16640),
MGI,MGI:1935147,Arid1a,contributes_to,GO:0031491,MGI:MGI:5466629|PMID:23129809,IDA,,F,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0042921,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20061117,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0043044,MGI:MGI:5466629|PMID:23129809,IDA,,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0045893,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:O14497,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20061117,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0055007,MGI:MGI:5578697|PMID:24335282,IMP,,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20141112,MGI,,
MGI,MGI:1935147,Arid1a,,GO:0060674,MGI:MGI:5466629|PMID:23129809,IMP,MGI:MGI:5469314,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20130415,MGI,results_in_development_of(EMAPA:16042),
MGI,MGI:1935147,Arid1a,,GO:0071564,MGI:MGI:3775125|PMID:17640523,IDA,,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20100126,UniProt,,
MGI,MGI:1935147,Arid1a,,GO:0071565,MGI:MGI:3775125|PMID:17640523,IDA,,C,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20100126,UniProt,,
MGI,MGI:1935147,Arid1a,,GO:1901998,MGI:MGI:5492256|PMID:23716698,IMP,,P,AT rich interactive domain 1A (SWI-like),1110030E03Rik|BAF250a|Osa1|Smarcf1,protein,taxon:10090,20140911,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0003677,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0238,F,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1926129,Arid1b,,GO:0003677,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR001606|InterPro:IPR036431|InterPro:IPR038040,F,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1926129,Arid1b,,GO:0005515,MGI:MGI:5491971|PMID:23540691,IPI,UniProtKB:Q3TKT4,F,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:1926129,Arid1b,,GO:0005515,MGI:MGI:5499063|PMID:23698369,IPI,UniProtKB:Q3TKT4,F,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20190407,IntAct,occurs_in(GO:0005634),
MGI,MGI:1926129,Arid1b,,GO:0005634,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:708504,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20171013,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0005634,MGI:MGI:5771923|PMID:26937011,IDA,,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20160615,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0005654,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFD5,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20161204,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0005737,GO_REF:0000096|MGI:MGI:4417868,ISO,RGD:708504,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20171013,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0005829,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFD5,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20161204,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0005886,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFD5,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20161204,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1926129,Arid1b,,GO:0006338,MGI:MGI:5504306|PMID:23785148,IC,GO:0071565,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20140708,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0007270,MGI:MGI:5771923|PMID:26937011,IMP,,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20160615,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0007399,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0524,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1926129,Arid1b,,GO:0016514,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q8NFD5,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20031216,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0060996,MGI:MGI:5771923|PMID:26937011,IMP,,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20160615,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0071565,MGI:MGI:5504306|PMID:23785148,IDA,,C,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20140708,MGI,,
MGI,MGI:1926129,Arid1b,,GO:0097026,MGI:MGI:5771923|PMID:26937011,IMP,,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20160615,MGI,occurs_in(CL:1001571),
MGI,MGI:1926129,Arid1b,,GO:0097026,MGI:MGI:5771923|PMID:26937011,IMP,,P,AT rich interactive domain 1B (SWI-like),9330189K18Rik|B230217J03Rik,protein,taxon:10090,20160615,MGI,occurs_in(CL:0002609),
MGI,MGI:1924294,Arid2,,GO:0003007,MGI:MGI:5649178|PMID:25299188,IMP,MGI:MGI:4433303,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1924294,Arid2,,GO:0003676,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR013087,F,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0003677,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0238,F,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0003677,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR001606|InterPro:IPR003150|InterPro:IPR036431,F,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0005634,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0539,C,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0005654,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q68CP9,C,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20141106,MGI,,
MGI,MGI:1924294,Arid2,,GO:0005667,MGI:MGI:3640435|PMID:16782067,ISO,EMBL:DQ096628,C,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20060901,MGI,,
MGI,MGI:1924294,Arid2,,GO:0005886,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q68CP9,C,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20141106,MGI,,
MGI,MGI:1924294,Arid2,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0006337,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q68CP9,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20110811,MGI,,
MGI,MGI:1924294,Arid2,,GO:0006355,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR003150,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0008134,MGI:MGI:3640435|PMID:16782067,ISO,EMBL:DQ096628,F,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20060901,MGI,,
MGI,MGI:1924294,Arid2,,GO:0008285,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q68CP9,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160517,MGI,,
MGI,MGI:1924294,Arid2,,GO:0030336,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q68CP9,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160517,MGI,,
MGI,MGI:1924294,Arid2,,GO:0042592,MGI:MGI:5649178|PMID:25299188,IMP,MGI:MGI:4433303,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1924294,Arid2,,GO:0045944,MGI:MGI:3640435|PMID:16782067,ISO,EMBL:DQ096628,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20060901,MGI,,
MGI,MGI:1924294,Arid2,,GO:0046872,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0479,F,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:1924294,Arid2,,GO:0048568,MGI:MGI:5649178|PMID:25299188,IMP,MGI:MGI:4433303,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1924294,Arid2,,GO:0060038,MGI:MGI:5649178|PMID:25299188,IMP,MGI:MGI:4433303,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1924294,Arid2,,GO:0060982,MGI:MGI:5649178|PMID:25299188,IMP,MGI:MGI:4433303,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160929,MGI,,
MGI,MGI:1924294,Arid2,,GO:0072358,MGI:MGI:5649178|PMID:25299188,IMP,MGI:MGI:4433303,P,"AT rich interactive domain 2 (ARID, RFX-like)",1700124K17Rik|4432409D24Rik|zipzap/p200,protein,taxon:10090,20160929,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0001501,MGI:MGI:5700615|PMID:26333994,IMP,MGI:MGI:3852878,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20160929,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0002674,MGI:MGI:5562489|PMID:24012418,IMP,MGI:MGI:5563008,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20140708,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0003677,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR017956,F,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0003682,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR001025,F,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0005634,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0539,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0005634,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR006560,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0005654,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q9NR48,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20080818,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0005694,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0158,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0005794,GO_REF:0000096|MGI:MGI:4834177,ISO,UniProtKB:Q9NR48,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20080818,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0005923,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0796,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0006325,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0156,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0007338,MGI:MGI:5700615|PMID:26333994,IMP,MGI:MGI:3852878,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20160929,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0007338,MGI:MGI:5700615|PMID:26333994,IMP,MGI:MGI:3852878,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20160929,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0008168,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0489,F,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0009791,MGI:MGI:5700615|PMID:26333994,IMP,MGI:MGI:3852878,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20160929,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0010468,MGI:MGI:5700615|PMID:26333994,IMP,MGI:MGI:3852878,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20160929,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0016740,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0808,F,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0018024,GO_REF:0000002|MGI:MGI:2152098,IEA,InterPro:IPR006560,F,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0018024,GO_REF:0000003|MGI:MGI:2152096,IEA,EC:2.1.1.43,F,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0030054,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0965,C,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0030317,MGI:MGI:5700615|PMID:26333994,IMP,MGI:MGI:3852878,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20180705,MGI,,
MGI,MGI:2183158,Ash1l,,GO:0032259,GO_REF:0000004|MGI:MGI:1354194,IEA,UniProtKB-KW:KW-0489,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20190428,UniProt,,
MGI,MGI:2183158,Ash1l,,GO:0032635,MGI:MGI:5562489|PMID:24012418,IGI,MGI:MGI:2156367|MGI:MGI:96824,P,ASH1 like histone lysine methyltransferase,8030453L17Rik|chromatin remodeling factor|E430018P19Rik|KMT2H,protein,taxon:10090,20140708,MGI,occurs_in(CL:0000235),
